shop_id,category,year,month,item_cnt_day
7,0,0,10,0
7,0,0,11,0
7,0,1,0,0
7,0,1,1,0
7,0,1,2,0
7,0,1,3,0
7,0,1,4,0
7,0,1,5,0
7,0,1,6,0
7,0,1,7,0
7,0,1,8,0
7,0,1,9,0
7,0,1,10,0
7,0,1,11,0
7,0,2,0,0
7,0,2,1,0
7,0,2,2,0
7,0,2,3,0
7,0,2,4,0
7,0,2,5,0
7,0,2,6,0
7,0,2,7,0
7,0,2,8,0
7,0,2,9,0
7,0,2,10,0
7,0,2,11,0
7,1,0,0,0
7,1,0,1,0
7,1,0,2,0
7,1,0,3,0
7,1,0,4,0
7,1,0,5,0
7,1,0,6,0
7,1,0,7,0
7,1,0,8,0
7,1,0,9,0
7,1,0,10,0
7,1,0,11,0
7,1,1,0,0
7,1,1,1,0
7,1,1,2,0
7,1,1,3,0
7,1,1,4,0
7,1,1,5,0
7,1,1,6,0
7,1,1,7,0
7,1,1,8,0
7,1,1,9,0
7,1,1,10,0
7,1,1,11,0
7,1,2,0,0
7,1,2,1,0
7,1,2,2,0
7,1,2,3,0
7,1,2,4,0
7,1,2,5,0
7,1,2,6,0
7,1,2,7,0
7,1,2,8,0
7,1,2,9,0
7,1,2,10,0
7,1,2,11,0
7,2,0,0,34
7,2,0,1,29
7,2,0,2,24
7,2,0,3,12
7,2,0,4,14
7,2,0,5,15
7,2,0,6,7
7,2,0,7,12
7,2,0,8,15
7,2,0,9,11
7,2,0,10,15
7,2,0,11,101
7,2,1,0,37
7,2,1,1,17
7,2,1,2,17
7,2,1,3,16
7,2,1,4,5
7,2,1,5,16
7,2,1,6,6
7,2,1,7,6
7,2,1,8,6
7,2,1,9,5
7,2,1,10,5
7,2,1,11,16
7,2,2,0,10
7,2,2,1,6
7,2,2,2,6
7,2,2,3,2
7,2,2,4,10
7,2,2,5,4
7,2,2,6,2
7,2,2,7,3
7,2,2,8,4
7,2,2,9,3
7,2,2,10,0
7,2,2,11,0
7,3,0,0,12
7,3,0,1,8
7,3,0,2,13
7,3,0,3,6
7,3,0,4,2
7,3,0,5,4
7,3,0,6,10
7,3,0,7,11
7,3,0,8,10
7,3,0,9,11
7,3,0,10,19
7,3,0,11,33
7,3,1,0,20
7,3,1,1,26
7,3,1,2,15
7,3,1,3,10
7,3,1,4,4
7,3,1,5,16
7,3,1,6,21
7,3,1,7,16
7,3,1,8,25
7,3,1,9,17
7,3,1,10,30
7,3,1,11,44
7,3,2,0,36
7,3,2,1,12
7,3,2,2,12
7,3,2,3,20
7,3,2,4,10
7,3,2,5,13
7,3,2,6,8
7,3,2,7,21
7,3,2,8,23
7,3,2,9,16
7,3,2,10,0
7,3,2,11,0
7,4,0,0,8
7,4,0,1,4
7,4,0,2,11
7,4,0,3,7
7,4,0,4,6
7,4,0,5,14
7,4,0,6,4
7,4,0,7,6
7,4,0,8,4
7,4,0,9,3
7,4,0,10,2
7,4,0,11,8
7,4,1,0,0
7,4,1,1,3
7,4,1,2,1
7,4,1,3,0
7,4,1,4,2
7,4,1,5,2
7,4,1,6,2
7,4,1,7,0
7,4,1,8,1
7,4,1,9,3
7,4,1,10,0
7,4,1,11,1
7,4,2,0,0
7,4,2,1,0
7,4,2,2,0
7,4,2,3,0
7,4,2,4,0
7,4,2,5,0
7,4,2,6,0
7,4,2,7,0
7,4,2,8,0
7,4,2,9,0
7,4,2,10,0
7,4,2,11,0
7,5,0,0,15
7,5,0,1,13
7,5,0,2,5
7,5,0,3,6
7,5,0,4,2
7,5,0,5,4
7,5,0,6,6
7,5,0,7,11
7,5,0,8,11
7,5,0,9,6
7,5,0,10,13
7,5,0,11,38
7,5,1,0,7
7,5,1,1,7
7,5,1,2,12
7,5,1,3,6
7,5,1,4,6
7,5,1,5,4
7,5,1,6,4
7,5,1,7,5
7,5,1,8,5
7,5,1,9,2
7,5,1,10,1
7,5,1,11,7
7,5,2,0,6
7,5,2,1,1
7,5,2,2,2
7,5,2,3,1
7,5,2,4,0
7,5,2,5,1
7,5,2,6,0
7,5,2,7,0
7,5,2,8,0
7,5,2,9,2
7,5,2,10,0
7,5,2,11,0
7,6,0,0,15
7,6,0,1,13
7,6,0,2,17
7,6,0,3,6
7,6,0,4,6
7,6,0,5,4
7,6,0,6,13
7,6,0,7,15
7,6,0,8,17
7,6,0,9,21
7,6,0,10,15
7,6,0,11,29
7,6,1,0,21
7,6,1,1,21
7,6,1,2,11
7,6,1,3,10
7,6,1,4,9
7,6,1,5,14
7,6,1,6,18
7,6,1,7,19
7,6,1,8,18
7,6,1,9,15
7,6,1,10,11
7,6,1,11,31
7,6,2,0,15
7,6,2,1,6
7,6,2,2,9
7,6,2,3,9
7,6,2,4,10
7,6,2,5,8
7,6,2,6,2
7,6,2,7,12
7,6,2,8,9
7,6,2,9,7
7,6,2,10,0
7,6,2,11,0
7,7,0,0,0
7,7,0,1,0
7,7,0,2,0
7,7,0,3,0
7,7,0,4,0
7,7,0,5,0
7,7,0,6,0
7,7,0,7,0
7,7,0,8,0
7,7,0,9,0
7,7,0,10,0
7,7,0,11,0
7,7,1,0,0
7,7,1,1,0
7,7,1,2,0
7,7,1,3,0
7,7,1,4,0
7,7,1,5,0
7,7,1,6,0
7,7,1,7,0
7,7,1,8,3
7,7,1,9,0
7,7,1,10,6
7,7,1,11,24
7,7,2,0,9
7,7,2,1,2
7,7,2,2,6
7,7,2,3,3
7,7,2,4,2
7,7,2,5,3
7,7,2,6,1
7,7,2,7,4
7,7,2,8,5
7,7,2,9,2
7,7,2,10,0
7,7,2,11,0
7,8,0,0,0
7,8,0,1,0
7,8,0,2,0
7,8,0,3,0
7,8,0,4,0
7,8,0,5,0
7,8,0,6,0
7,8,0,7,0
7,8,0,8,0
7,8,0,9,0
7,8,0,10,0
7,8,0,11,0
7,8,1,0,0
7,8,1,1,0
7,8,1,2,0
7,8,1,3,0
7,8,1,4,0
7,8,1,5,0
7,8,1,6,0
7,8,1,7,0
7,8,1,8,17
7,8,1,9,2
7,8,1,10,0
7,8,1,11,0
7,8,2,0,0
7,8,2,1,0
7,8,2,2,0
7,8,2,3,0
7,8,2,4,0
7,8,2,5,0
7,8,2,6,0
7,8,2,7,0
7,8,2,8,0
7,8,2,9,0
7,8,2,10,0
7,8,2,11,0
7,9,0,0,0
7,9,0,1,0
7,9,0,2,0
7,9,0,3,0
7,9,0,4,0
7,9,0,5,0
7,9,0,6,0
7,9,0,7,0
7,9,0,8,0
7,9,0,9,0
7,9,0,10,0
7,9,0,11,0
7,9,1,0,0
7,9,1,1,0
7,9,1,2,0
7,9,1,3,0
7,9,1,4,0
7,9,1,5,0
7,9,1,6,0
7,9,1,7,0
7,9,1,8,0
7,9,1,9,0
7,9,1,10,0
7,9,1,11,0
7,9,2,0,0
7,9,2,1,0
7,9,2,2,0
7,9,2,3,0
7,9,2,4,0
7,9,2,5,0
7,9,2,6,0
7,9,2,7,0
7,9,2,8,0
7,9,2,9,0
7,9,2,10,0
7,9,2,11,0
7,10,0,0,0
7,10,0,1,0
7,10,0,2,0
7,10,0,3,0
7,10,0,4,0
7,10,0,5,0
7,10,0,6,0
7,10,0,7,0
7,10,0,8,0
7,10,0,9,0
7,10,0,10,0
7,10,0,11,0
7,10,1,0,0
7,10,1,1,0
7,10,1,2,0
7,10,1,3,0
7,10,1,4,0
7,10,1,5,0
7,10,1,6,0
7,10,1,7,0
7,10,1,8,0
7,10,1,9,0
7,10,1,10,0
7,10,1,11,0
7,10,2,0,0
7,10,2,1,0
7,10,2,2,0
7,10,2,3,0
7,10,2,4,0
7,10,2,5,0
7,10,2,6,0
7,10,2,7,0
7,10,2,8,0
7,10,2,9,0
7,10,2,10,0
7,10,2,11,0
7,11,0,0,7
7,11,0,1,10
7,11,0,2,13
7,11,0,3,4
7,11,0,4,5
7,11,0,5,5
7,11,0,6,7
7,11,0,7,8
7,11,0,8,14
7,11,0,9,9
7,11,0,10,9
7,11,0,11,45
7,11,1,0,22
7,11,1,1,8
7,11,1,2,7
7,11,1,3,8
7,11,1,4,3
7,11,1,5,10
7,11,1,6,4
7,11,1,7,4
7,11,1,8,3
7,11,1,9,1
7,11,1,10,2
7,11,1,11,10
7,11,2,0,5
7,11,2,1,3
7,11,2,2,3
7,11,2,3,3
7,11,2,4,0
7,11,2,5,0
7,11,2,6,1
7,11,2,7,0
7,11,2,8,0
7,11,2,9,0
7,11,2,10,0
7,11,2,11,0
7,12,0,0,0
7,12,0,1,0
7,12,0,2,0
7,12,0,3,0
7,12,0,4,0
7,12,0,5,0
7,12,0,6,0
7,12,0,7,0
7,12,0,8,0
7,12,0,9,0
7,12,0,10,52
7,12,0,11,17
7,12,1,0,10
7,12,1,1,23
7,12,1,2,14
7,12,1,3,9
7,12,1,4,2
7,12,1,5,6
7,12,1,6,11
7,12,1,7,13
7,12,1,8,14
7,12,1,9,10
7,12,1,10,23
7,12,1,11,29
7,12,2,0,15
7,12,2,1,6
7,12,2,2,4
7,12,2,3,3
7,12,2,4,0
7,12,2,5,5
7,12,2,6,3
7,12,2,7,3
7,12,2,8,3
7,12,2,9,6
7,12,2,10,0
7,12,2,11,0
7,13,0,0,1
7,13,0,1,2
7,13,0,2,5
7,13,0,3,0
7,13,0,4,1
7,13,0,5,2
7,13,0,6,0
7,13,0,7,0
7,13,0,8,0
7,13,0,9,0
7,13,0,10,0
7,13,0,11,0
7,13,1,0,0
7,13,1,1,0
7,13,1,2,0
7,13,1,3,0
7,13,1,4,0
7,13,1,5,0
7,13,1,6,0
7,13,1,7,0
7,13,1,8,0
7,13,1,9,0
7,13,1,10,0
7,13,1,11,0
7,13,2,0,0
7,13,2,1,0
7,13,2,2,0
7,13,2,3,0
7,13,2,4,0
7,13,2,5,0
7,13,2,6,0
7,13,2,7,0
7,13,2,8,0
7,13,2,9,0
7,13,2,10,0
7,13,2,11,0
7,14,0,0,1
7,14,0,1,4
7,14,0,2,1
7,14,0,3,2
7,14,0,4,0
7,14,0,5,4
7,14,0,6,2
7,14,0,7,4
7,14,0,8,4
7,14,0,9,2
7,14,0,10,6
7,14,0,11,17
7,14,1,0,2
7,14,1,1,2
7,14,1,2,8
7,14,1,3,0
7,14,1,4,2
7,14,1,5,2
7,14,1,6,3
7,14,1,7,0
7,14,1,8,1
7,14,1,9,1
7,14,1,10,0
7,14,1,11,8
7,14,2,0,1
7,14,2,1,0
7,14,2,2,1
7,14,2,3,1
7,14,2,4,0
7,14,2,5,0
7,14,2,6,0
7,14,2,7,0
7,14,2,8,0
7,14,2,9,0
7,14,2,10,0
7,14,2,11,0
7,15,0,0,9
7,15,0,1,5
7,15,0,2,7
7,15,0,3,2
7,15,0,4,2
7,15,0,5,2
7,15,0,6,5
7,15,0,7,7
7,15,0,8,5
7,15,0,9,3
7,15,0,10,7
7,15,0,11,29
7,15,1,0,10
7,15,1,1,10
7,15,1,2,3
7,15,1,3,5
7,15,1,4,1
7,15,1,5,6
7,15,1,6,9
7,15,1,7,4
7,15,1,8,4
7,15,1,9,8
7,15,1,10,7
7,15,1,11,15
7,15,2,0,13
7,15,2,1,0
7,15,2,2,0
7,15,2,3,2
7,15,2,4,1
7,15,2,5,4
7,15,2,6,2
7,15,2,7,1
7,15,2,8,4
7,15,2,9,2
7,15,2,10,0
7,15,2,11,0
7,16,0,0,0
7,16,0,1,0
7,16,0,2,0
7,16,0,3,0
7,16,0,4,0
7,16,0,5,0
7,16,0,6,0
7,16,0,7,0
7,16,0,8,0
7,16,0,9,0
7,16,0,10,0
7,16,0,11,0
7,16,1,0,0
7,16,1,1,0
7,16,1,2,0
7,16,1,3,0
7,16,1,4,0
7,16,1,5,0
7,16,1,6,0
7,16,1,7,4
7,16,1,8,5
7,16,1,9,3
7,16,1,10,4
7,16,1,11,17
7,16,2,0,4
7,16,2,1,1
7,16,2,2,2
7,16,2,3,0
7,16,2,4,2
7,16,2,5,0
7,16,2,6,1
7,16,2,7,1
7,16,2,8,0
7,16,2,9,1
7,16,2,10,0
7,16,2,11,0
7,17,0,0,0
7,17,0,1,0
7,17,0,2,0
7,17,0,3,0
7,17,0,4,0
7,17,0,5,0
7,17,0,6,0
7,17,0,7,0
7,17,0,8,0
7,17,0,9,0
7,17,0,10,0
7,17,0,11,3
7,17,1,0,1
7,17,1,1,2
7,17,1,2,0
7,17,1,3,1
7,17,1,4,1
7,17,1,5,2
7,17,1,6,4
7,17,1,7,1
7,17,1,8,1
7,17,1,9,0
7,17,1,10,1
7,17,1,11,0
7,17,2,0,0
7,17,2,1,0
7,17,2,2,0
7,17,2,3,0
7,17,2,4,0
7,17,2,5,0
7,17,2,6,0
7,17,2,7,0
7,17,2,8,0
7,17,2,9,0
7,17,2,10,0
7,17,2,11,0
7,18,0,0,0
7,18,0,1,0
7,18,0,2,0
7,18,0,3,0
7,18,0,4,0
7,18,0,5,0
7,18,0,6,0
7,18,0,7,0
7,18,0,8,0
7,18,0,9,0
7,18,0,10,0
7,18,0,11,0
7,18,1,0,0
7,18,1,1,0
7,18,1,2,0
7,18,1,3,0
7,18,1,4,0
7,18,1,5,0
7,18,1,6,0
7,18,1,7,0
7,18,1,8,0
7,18,1,9,0
7,18,1,10,0
7,18,1,11,0
7,18,2,0,0
7,18,2,1,0
7,18,2,2,0
7,18,2,3,0
7,18,2,4,0
7,18,2,5,0
7,18,2,6,0
7,18,2,7,0
7,18,2,8,0
7,18,2,9,0
7,18,2,10,0
7,18,2,11,0
7,19,0,0,161
7,19,0,1,218
7,19,0,2,255
7,19,0,3,90
7,19,0,4,126
7,19,0,5,227
7,19,0,6,155
7,19,0,7,205
7,19,0,8,373
7,19,0,9,249
7,19,0,10,173
7,19,0,11,359
7,19,1,0,210
7,19,1,1,197
7,19,1,2,149
7,19,1,3,114
7,19,1,4,125
7,19,1,5,152
7,19,1,6,103
7,19,1,7,198
7,19,1,8,142
7,19,1,9,130
7,19,1,10,155
7,19,1,11,246
7,19,2,0,173
7,19,2,1,127
7,19,2,2,97
7,19,2,3,81
7,19,2,4,86
7,19,2,5,97
7,19,2,6,92
7,19,2,7,147
7,19,2,8,126
7,19,2,9,77
7,19,2,10,0
7,19,2,11,0
7,20,0,0,0
7,20,0,1,0
7,20,0,2,0
7,20,0,3,0
7,20,0,4,0
7,20,0,5,0
7,20,0,6,0
7,20,0,7,0
7,20,0,8,0
7,20,0,9,0
7,20,0,10,50
7,20,0,11,57
7,20,1,0,27
7,20,1,1,56
7,20,1,2,94
7,20,1,3,34
7,20,1,4,69
7,20,1,5,48
7,20,1,6,78
7,20,1,7,95
7,20,1,8,137
7,20,1,9,104
7,20,1,10,262
7,20,1,11,184
7,20,2,0,101
7,20,2,1,111
7,20,2,2,82
7,20,2,3,91
7,20,2,4,129
7,20,2,5,102
7,20,2,6,73
7,20,2,7,109
7,20,2,8,142
7,20,2,9,130
7,20,2,10,0
7,20,2,11,0
7,21,0,0,160
7,21,0,1,114
7,21,0,2,91
7,21,0,3,59
7,21,0,4,74
7,21,0,5,79
7,21,0,6,78
7,21,0,7,69
7,21,0,8,45
7,21,0,9,47
7,21,0,10,42
7,21,0,11,75
7,21,1,0,34
7,21,1,1,26
7,21,1,2,29
7,21,1,3,16
7,21,1,4,35
7,21,1,5,34
7,21,1,6,25
7,21,1,7,20
7,21,1,8,19
7,21,1,9,12
7,21,1,10,27
7,21,1,11,38
7,21,2,0,29
7,21,2,1,15
7,21,2,2,8
7,21,2,3,10
7,21,2,4,8
7,21,2,5,7
7,21,2,6,5
7,21,2,7,8
7,21,2,8,8
7,21,2,9,8
7,21,2,10,0
7,21,2,11,0
7,22,0,0,22
7,22,0,1,17
7,22,0,2,9
7,22,0,3,13
7,22,0,4,18
7,22,0,5,22
7,22,0,6,20
7,22,0,7,16
7,22,0,8,28
7,22,0,9,14
7,22,0,10,24
7,22,0,11,44
7,22,1,0,17
7,22,1,1,16
7,22,1,2,19
7,22,1,3,11
7,22,1,4,14
7,22,1,5,24
7,22,1,6,25
7,22,1,7,29
7,22,1,8,8
7,22,1,9,8
7,22,1,10,8
7,22,1,11,32
7,22,2,0,35
7,22,2,1,15
7,22,2,2,5
7,22,2,3,6
7,22,2,4,9
7,22,2,5,17
7,22,2,6,13
7,22,2,7,10
7,22,2,8,5
7,22,2,9,7
7,22,2,10,0
7,22,2,11,0
7,23,0,0,96
7,23,0,1,126
7,23,0,2,112
7,23,0,3,56
7,23,0,4,84
7,23,0,5,89
7,23,0,6,94
7,23,0,7,142
7,23,0,8,205
7,23,0,9,183
7,23,0,10,148
7,23,0,11,280
7,23,1,0,199
7,23,1,1,218
7,23,1,2,139
7,23,1,3,113
7,23,1,4,116
7,23,1,5,111
7,23,1,6,156
7,23,1,7,140
7,23,1,8,115
7,23,1,9,102
7,23,1,10,120
7,23,1,11,302
7,23,2,0,153
7,23,2,1,106
7,23,2,2,91
7,23,2,3,69
7,23,2,4,70
7,23,2,5,97
7,23,2,6,85
7,23,2,7,128
7,23,2,8,119
7,23,2,9,88
7,23,2,10,0
7,23,2,11,0
7,24,0,0,0
7,24,0,1,0
7,24,0,2,0
7,24,0,3,0
7,24,0,4,0
7,24,0,5,0
7,24,0,6,0
7,24,0,7,0
7,24,0,8,0
7,24,0,9,0
7,24,0,10,0
7,24,0,11,0
7,24,1,0,0
7,24,1,1,0
7,24,1,2,0
7,24,1,3,0
7,24,1,4,0
7,24,1,5,0
7,24,1,6,0
7,24,1,7,0
7,24,1,8,10
7,24,1,9,16
7,24,1,10,20
7,24,1,11,56
7,24,2,0,18
7,24,2,1,46
7,24,2,2,15
7,24,2,3,19
7,24,2,4,20
7,24,2,5,10
7,24,2,6,13
7,24,2,7,22
7,24,2,8,32
7,24,2,9,13
7,24,2,10,0
7,24,2,11,0
7,25,0,0,0
7,25,0,1,2
7,25,0,2,8
7,25,0,3,12
7,25,0,4,13
7,25,0,5,4
7,25,0,6,8
7,25,0,7,12
7,25,0,8,19
7,25,0,9,15
7,25,0,10,8
7,25,0,11,47
7,25,1,0,22
7,25,1,1,22
7,25,1,2,8
7,25,1,3,8
7,25,1,4,7
7,25,1,5,4
7,25,1,6,12
7,25,1,7,8
7,25,1,8,6
7,25,1,9,7
7,25,1,10,12
7,25,1,11,29
7,25,2,0,36
7,25,2,1,43
7,25,2,2,24
7,25,2,3,16
7,25,2,4,9
7,25,2,5,1
7,25,2,6,3
7,25,2,7,8
7,25,2,8,16
7,25,2,9,12
7,25,2,10,0
7,25,2,11,0
7,26,0,0,0
7,26,0,1,0
7,26,0,2,0
7,26,0,3,0
7,26,0,4,0
7,26,0,5,0
7,26,0,6,0
7,26,0,7,0
7,26,0,8,0
7,26,0,9,0
7,26,0,10,0
7,26,0,11,0
7,26,1,0,0
7,26,1,1,0
7,26,1,2,0
7,26,1,3,0
7,26,1,4,0
7,26,1,5,0
7,26,1,6,0
7,26,1,7,0
7,26,1,8,0
7,26,1,9,0
7,26,1,10,0
7,26,1,11,0
7,26,2,0,0
7,26,2,1,0
7,26,2,2,0
7,26,2,3,0
7,26,2,4,0
7,26,2,5,0
7,26,2,6,0
7,26,2,7,0
7,26,2,8,0
7,26,2,9,0
7,26,2,10,0
7,26,2,11,0
7,27,0,0,0
7,27,0,1,0
7,27,0,2,0
7,27,0,3,0
7,27,0,4,0
7,27,0,5,0
7,27,0,6,0
7,27,0,7,0
7,27,0,8,0
7,27,0,9,0
7,27,0,10,0
7,27,0,11,0
7,27,1,0,0
7,27,1,1,0
7,27,1,2,0
7,27,1,3,0
7,27,1,4,0
7,27,1,5,0
7,27,1,6,0
7,27,1,7,0
7,27,1,8,0
7,27,1,9,0
7,27,1,10,0
7,27,1,11,0
7,27,2,0,0
7,27,2,1,0
7,27,2,2,0
7,27,2,3,0
7,27,2,4,0
7,27,2,5,0
7,27,2,6,0
7,27,2,7,0
7,27,2,8,0
7,27,2,9,0
7,27,2,10,0
7,27,2,11,0
7,28,0,0,99
7,28,0,1,162
7,28,0,2,197
7,28,0,3,86
7,28,0,4,59
7,28,0,5,64
7,28,0,6,75
7,28,0,7,131
7,28,0,8,134
7,28,0,9,126
7,28,0,10,188
7,28,0,11,157
7,28,1,0,91
7,28,1,1,104
7,28,1,2,74
7,28,1,3,123
7,28,1,4,137
7,28,1,5,131
7,28,1,6,69
7,28,1,7,121
7,28,1,8,103
7,28,1,9,55
7,28,1,10,165
7,28,1,11,145
7,28,2,0,97
7,28,2,1,67
7,28,2,2,49
7,28,2,3,44
7,28,2,4,81
7,28,2,5,45
7,28,2,6,30
7,28,2,7,46
7,28,2,8,39
7,28,2,9,60
7,28,2,10,0
7,28,2,11,0
7,29,0,0,7
7,29,0,1,7
7,29,0,2,8
7,29,0,3,3
7,29,0,4,8
7,29,0,5,8
7,29,0,6,6
7,29,0,7,3
7,29,0,8,17
7,29,0,9,6
7,29,0,10,35
7,29,0,11,14
7,29,1,0,2
7,29,1,1,1
7,29,1,2,2
7,29,1,3,2
7,29,1,4,16
7,29,1,5,2
7,29,1,6,4
7,29,1,7,5
7,29,1,8,35
7,29,1,9,12
7,29,1,10,12
7,29,1,11,13
7,29,2,0,3
7,29,2,1,3
7,29,2,2,2
7,29,2,3,0
7,29,2,4,2
7,29,2,5,2
7,29,2,6,1
7,29,2,7,2
7,29,2,8,3
7,29,2,9,1
7,29,2,10,0
7,29,2,11,0
7,30,0,0,643
7,30,0,1,612
7,30,0,2,669
7,30,0,3,365
7,30,0,4,362
7,30,0,5,457
7,30,0,6,355
7,30,0,7,480
7,30,0,8,481
7,30,0,9,438
7,30,0,10,416
7,30,0,11,596
7,30,1,0,466
7,30,1,1,387
7,30,1,2,409
7,30,1,3,250
7,30,1,4,263
7,30,1,5,297
7,30,1,6,264
7,30,1,7,297
7,30,1,8,239
7,30,1,9,308
7,30,1,10,295
7,30,1,11,374
7,30,2,0,274
7,30,2,1,263
7,30,2,2,161
7,30,2,3,273
7,30,2,4,155
7,30,2,5,134
7,30,2,6,129
7,30,2,7,164
7,30,2,8,170
7,30,2,9,133
7,30,2,10,0
7,30,2,11,0
7,31,0,0,0
7,31,0,1,0
7,31,0,2,0
7,31,0,3,0
7,31,0,4,0
7,31,0,5,0
7,31,0,6,0
7,31,0,7,0
7,31,0,8,0
7,31,0,9,0
7,31,0,10,0
7,31,0,11,0
7,31,1,0,0
7,31,1,1,0
7,31,1,2,0
7,31,1,3,0
7,31,1,4,0
7,31,1,5,0
7,31,1,6,0
7,31,1,7,0
7,31,1,8,0
7,31,1,9,0
7,31,1,10,0
7,31,1,11,0
7,31,2,0,0
7,31,2,1,0
7,31,2,2,0
7,31,2,3,0
7,31,2,4,0
7,31,2,5,0
7,31,2,6,0
7,31,2,7,0
7,31,2,8,0
7,31,2,9,0
7,31,2,10,0
7,31,2,11,0
7,32,0,0,0
7,32,0,1,0
7,32,0,2,0
7,32,0,3,0
7,32,0,4,0
7,32,0,5,0
7,32,0,6,0
7,32,0,7,2
7,32,0,8,7
7,32,0,9,8
7,32,0,10,7
7,32,0,11,9
7,32,1,0,9
7,32,1,1,11
7,32,1,2,11
7,32,1,3,6
7,32,1,4,8
7,32,1,5,8
7,32,1,6,6
7,32,1,7,6
7,32,1,8,2
7,32,1,9,4
7,32,1,10,2
7,32,1,11,0
7,32,2,0,0
7,32,2,1,0
7,32,2,2,0
7,32,2,3,0
7,32,2,4,0
7,32,2,5,0
7,32,2,6,0
7,32,2,7,0
7,32,2,8,0
7,32,2,9,0
7,32,2,10,0
7,32,2,11,0
7,33,0,0,5
7,33,0,1,8
7,33,0,2,3
7,33,0,3,3
7,33,0,4,2
7,33,0,5,6
7,33,0,6,12
7,33,0,7,13
7,33,0,8,6
7,33,0,9,7
7,33,0,10,11
7,33,0,11,8
7,33,1,0,11
7,33,1,1,8
7,33,1,2,16
7,33,1,3,7
7,33,1,4,6
7,33,1,5,11
7,33,1,6,7
7,33,1,7,1
7,33,1,8,4
7,33,1,9,2
7,33,1,10,0
7,33,1,11,1
7,33,2,0,1
7,33,2,1,0
7,33,2,2,1
7,33,2,3,1
7,33,2,4,3
7,33,2,5,3
7,33,2,6,3
7,33,2,7,2
7,33,2,8,5
7,33,2,9,10
7,33,2,10,0
7,33,2,11,0
7,34,0,0,0
7,34,0,1,0
7,34,0,2,0
7,34,0,3,0
7,34,0,4,0
7,34,0,5,0
7,34,0,6,0
7,34,0,7,0
7,34,0,8,0
7,34,0,9,0
7,34,0,10,0
7,34,0,11,0
7,34,1,0,0
7,34,1,1,0
7,34,1,2,0
7,34,1,3,0
7,34,1,4,0
7,34,1,5,0
7,34,1,6,0
7,34,1,7,0
7,34,1,8,0
7,34,1,9,0
7,34,1,10,0
7,34,1,11,0
7,34,2,0,0
7,34,2,1,0
7,34,2,2,0
7,34,2,3,0
7,34,2,4,0
7,34,2,5,0
7,34,2,6,0
7,34,2,7,0
7,34,2,8,0
7,34,2,9,0
7,34,2,10,0
7,34,2,11,0
7,35,0,0,12
7,35,0,1,11
7,35,0,2,8
7,35,0,3,7
7,35,0,4,8
7,35,0,5,4
7,35,0,6,13
7,35,0,7,14
7,35,0,8,10
7,35,0,9,8
7,35,0,10,26
7,35,0,11,16
7,35,1,0,29
7,35,1,1,26
7,35,1,2,21
7,35,1,3,7
7,35,1,4,11
7,35,1,5,14
7,35,1,6,14
7,35,1,7,18
7,35,1,8,28
7,35,1,9,19
7,35,1,10,25
7,35,1,11,49
7,35,2,0,46
7,35,2,1,25
7,35,2,2,39
7,35,2,3,19
7,35,2,4,19
7,35,2,5,22
7,35,2,6,14
7,35,2,7,20
7,35,2,8,19
7,35,2,9,28
7,35,2,10,0
7,35,2,11,0
7,36,0,0,0
7,36,0,1,0
7,36,0,2,0
7,36,0,3,0
7,36,0,4,0
7,36,0,5,0
7,36,0,6,0
7,36,0,7,0
7,36,0,8,0
7,36,0,9,0
7,36,0,10,0
7,36,0,11,0
7,36,1,0,0
7,36,1,1,0
7,36,1,2,0
7,36,1,3,0
7,36,1,4,0
7,36,1,5,0
7,36,1,6,0
7,36,1,7,0
7,36,1,8,0
7,36,1,9,0
7,36,1,10,0
7,36,1,11,0
7,36,2,0,0
7,36,2,1,0
7,36,2,2,0
7,36,2,3,0
7,36,2,4,0
7,36,2,5,0
7,36,2,6,0
7,36,2,7,0
7,36,2,8,0
7,36,2,9,0
7,36,2,10,0
7,36,2,11,0
7,37,0,0,109
7,37,0,1,83
7,37,0,2,95
7,37,0,3,72
7,37,0,4,67
7,37,0,5,82
7,37,0,6,122
7,37,0,7,118
7,37,0,8,144
7,37,0,9,89
7,37,0,10,117
7,37,0,11,110
7,37,1,0,117
7,37,1,1,97
7,37,1,2,93
7,37,1,3,86
7,37,1,4,89
7,37,1,5,85
7,37,1,6,89
7,37,1,7,68
7,37,1,8,58
7,37,1,9,55
7,37,1,10,50
7,37,1,11,89
7,37,2,0,49
7,37,2,1,92
7,37,2,2,70
7,37,2,3,81
7,37,2,4,38
7,37,2,5,43
7,37,2,6,50
7,37,2,7,46
7,37,2,8,47
7,37,2,9,54
7,37,2,10,0
7,37,2,11,0
7,38,0,0,39
7,38,0,1,42
7,38,0,2,29
7,38,0,3,22
7,38,0,4,16
7,38,0,5,25
7,38,0,6,26
7,38,0,7,39
7,38,0,8,27
7,38,0,9,31
7,38,0,10,32
7,38,0,11,58
7,38,1,0,32
7,38,1,1,54
7,38,1,2,23
7,38,1,3,34
7,38,1,4,25
7,38,1,5,24
7,38,1,6,26
7,38,1,7,31
7,38,1,8,22
7,38,1,9,31
7,38,1,10,35
7,38,1,11,52
7,38,2,0,31
7,38,2,1,39
7,38,2,2,33
7,38,2,3,22
7,38,2,4,13
7,38,2,5,11
7,38,2,6,19
7,38,2,7,13
7,38,2,8,11
7,38,2,9,16
7,38,2,10,0
7,38,2,11,0
7,39,0,0,0
7,39,0,1,0
7,39,0,2,0
7,39,0,3,0
